lane,index,frame,bin,re,im
A,5234,80,114,65,0
A,5235,80,115,-44,0
A,5236,80,116,66,0
A,5237,80,117,-48,0
A,5238,80,118,25,0
A,5239,80,119,-10,0
A,5240,80,120,60,0
A,5241,80,121,-33,0
A,5242,80,122,52,0
A,5243,80,123,-29,0
A,5244,80,124,73,0
A,5245,80,125,-49,0
A,5246,80,126,6,0
A,5247,80,127,18,0
A,5248,82,0,-11,0
A,5249,82,1,68,0
A,5250,82,2,64,0
A,5251,82,3,-6,0
A,5252,82,4,25,0
A,5253,82,5,34,0
A,5254,82,6,84,0
A,5255,82,7,-21,0
A,5256,82,8,3,0
A,5257,82,9,51,0
A,5258,82,10,70,0
A,5259,82,11,-15,0
A,5260,82,12,41,0
A,5261,82,13,16,0
A,5262,82,14,75,0
A,5263,82,15,-21,0
A,5264,82,16,1,0
A,5265,82,17,30,0
A,5266,82,18,11,0
A,5267,82,19,17,0
A,5268,82,20,2,0
A,5269,82,21,24,0
A,5270,82,22,21,0
A,5271,82,23,7,0
A,5272,82,24,2,0
A,5273,82,25,42,0
A,5274,82,26,25,0
A,5275,82,27,19,0
A,5276,82,28,10,0
A,5277,82,29,36,0
A,5278,82,30,37,0
A,5279,82,31,6,0
A,5280,82,32,-27,0
A,5281,82,33,-83,0
A,5282,82,34,-91,0
A,5283,82,35,-16,0
A,5284,82,36,-56,0
A,5285,82,37,-44,0
A,5286,82,38,-94,0
A,5287,82,39,-6,0
A,5288,82,40,-45,0
A,5289,82,41,-68,0
A,5290,82,42,-108,0
A,5291,82,43,-3,0
A,5292,82,44,-83,0
A,5293,82,45,-27,0
A,5294,82,46,-100,0
A,5295,82,47,-10,0
A,5296,82,48,-29,0
A,5297,82,49,34,0
A,5298,82,50,-69,0
A,5299,82,51,76,0
A,5300,82,52,-75,0
A,5301,82,53,70,0
A,5302,82,54,-29,0
A,5303,82,55,30,0
A,5304,82,56,-55,0
A,5305,82,57,69,0
A,5306,82,58,-43,0
A,5307,82,59,59,0
A,5308,82,60,-76,0
A,5309,82,61,92,0
A,5310,82,62,17,0
A,5311,82,63,-1,0
A,5312,82,64,-10,0
A,5313,82,65,-23,0
A,5314,82,66,-13,0
A,5315,82,67,-19,0
A,5316,82,68,-12,0
A,5317,82,69,-23,0
A,5318,82,70,-20,0
A,5319,82,71,-13,0
A,5320,82,72,-16,0
A,5321,82,73,-28,0
A,5322,82,74,-28,0
A,5323,82,75,-17,0
A,5324,82,76,-21,0
A,5325,82,77,-25,0
A,5326,82,78,-32,0
A,5327,82,79,-16,0
A,5328,82,80,5,0
A,5329,82,81,-91,0
A,5330,82,82,-23,0
A,5331,82,83,-66,0
A,5332,82,84,7,0
A,5333,82,85,-96,0
A,5334,82,86,-64,0
A,5335,82,87,-21,0
A,5336,82,88,12,0
A,5337,82,89,-82,0
A,5338,82,90,-37,0
A,5339,82,91,-35,0
A,5340,82,92,-2,0
A,5341,82,93,-71,0
A,5342,82,94,-71,0
A,5343,82,95,-1,0
A,5344,82,96,2,0
A,5345,82,97,103,0
A,5346,82,98,117,0
A,5347,82,99,-25,0
A,5348,82,100,63,0
A,5349,82,101,33,0
A,5350,82,102,126,0
A,5351,82,103,-34,0
A,5352,82,104,28,0
A,5353,82,105,72,0
A,5354,82,106,129,0
A,5355,82,107,-31,0
A,5356,82,108,93,0
A,5357,82,109,7,0
A,5358,82,110,119,0
A,5359,82,111,-22,0
A,5360,82,112,-13,0
A,5361,82,113,26,0
A,5362,82,114,21,0
A,5363,82,115,-6,0
A,5364,82,116,3,0
A,5365,82,117,10,0
A,5366,82,118,28,0
A,5367,82,119,-15,0
A,5368,82,120,1,0
A,5369,82,121,27,0
A,5370,82,122,43,0
A,5371,82,123,-9,0
A,5372,82,124,28,0
A,5373,82,125,7,0
A,5374,82,126,52,0
A,5375,82,127,-8,0
A,5376,84,0,31,0
A,5377,84,1,39,0
A,5378,84,2,-16,0
A,5379,84,3,85,0
A,5380,84,4,-5,0
A,5381,84,5,77,0
A,5382,84,6,0,0
A,5383,84,7,69,0
A,5384,84,8,8,0
A,5385,84,9,65,0
A,5386,84,10,-6,0
A,5387,84,11,79,0
A,5388,84,12,-14,0
A,5389,84,13,88,0
A,5390,84,14,25,0
A,5391,84,15,48,0
A,5392,84,16,-27,0
A,5393,84,17,30,0
A,5394,84,18,-3,0
A,5395,84,19,0,0
A,5396,84,20,-23,0
A,5397,84,21,22,0
A,5398,84,22,19,0
A,5399,84,23,-18,0
A,5400,84,24,-25,0
A,5401,84,25,29,0
A,5402,84,26,14,0
A,5403,84,27,-5,0
A,5404,84,28,-11,0
A,5405,84,29,15,0
A,5406,84,30,26,0
A,5407,84,31,-23,0
A,5408,84,32,35,0
A,5409,84,33,-36,0
A,5410,84,34,-12,0
A,5411,84,35,18,0
A,5412,84,36,18,0
A,5413,84,37,-11,0
A,5414,84,38,-31,0
A,5415,84,39,39,0
A,5416,84,40,29,0
A,5417,84,41,-26,0
A,5418,84,42,-19,0
A,5419,84,43,26,0
A,5420,84,44,5,0
A,5421,84,45,0,0
A,5422,84,46,-36,0
A,5423,84,47,39,0
A,5424,84,48,37,0
A,5425,84,49,-132,0
A,5426,84,50,-65,0
A,5427,84,51,-29,0
A,5428,84,52,2,0
A,5429,84,53,-93,0
A,5430,84,54,-120,0
A,5431,84,55,26,0
A,5432,84,56,28,0
A,5433,84,57,-116,0
A,5434,84,58,-92,0
A,5435,84,59,5,0
A,5436,84,60,-27,0
A,5437,84,61,-57,0
A,5438,84,62,-127,0
A,5439,84,63,44,0
A,5440,84,64,-1,0
A,5441,84,65,-26,0
A,5442,84,66,14,0
A,5443,84,67,-66,0
A,5444,84,68,11,0
A,5445,84,69,-64,0
A,5446,84,70,4,0
A,5447,84,71,-33,0
A,5448,84,72,11,0
A,5449,84,73,-46,0
A,5450,84,74,6,0
A,5451,84,75,-50,0
A,5452,84,76,12,0
A,5453,84,77,-64,0
A,5454,84,78,-5,0
A,5455,84,79,-14,0
A,5456,84,80,-1,0
A,5457,84,81,46,0
A,5458,84,82,59,0
A,5459,84,83,-26,0
A,5460,84,84,24,0
A,5461,84,85,2,0
A,5462,84,86,73,0
A,5463,84,87,-22,0
A,5464,84,88,14,0
A,5465,84,89,31,0
A,5466,84,90,56,0
A,5467,84,91,-24,0
A,5468,84,92,38,0
A,5469,84,93,-10,0
A,5470,84,94,51,0
A,5471,84,95,-14,0
A,5472,84,96,-69,0
A,5473,84,97,82,0
A,5474,84,98,-48,0
A,5475,84,99,45,0
A,5476,84,100,-85,0
A,5477,84,101,89,0
A,5478,84,102,17,0
A,5479,84,103,-19,0
A,5480,84,104,-82,0
A,5481,84,105,78,0
A,5482,84,106,-26,0
A,5483,84,107,19,0
A,5484,84,108,-81,0
A,5485,84,109,71,0
A,5486,84,110,41,0
A,5487,84,111,-44,0
A,5488,84,112,-34,0
A,5489,84,113,61,0
A,5490,84,114,29,0
A,5491,84,115,-1,0
A,5492,84,116,-14,0
A,5493,84,117,42,0
A,5494,84,118,43,0
A,5495,84,119,-31,0
A,5496,84,120,-33,0
A,5497,84,121,72,0
A,5498,84,122,12,0
A,5499,84,123,-18,0
A,5500,84,124,-10,0
A,5501,84,125,35,0
A,5502,84,126,55,0
A,5503,84,127,-43,0
A,5504,86,0,-3,0
A,5505,86,1,-71,0
A,5506,86,2,-38,0
A,5507,86,3,-33,0
A,5508,86,4,-17,0
A,5509,86,5,-62,0
A,5510,86,6,-61,0
A,5511,86,7,-4,0
A,5512,86,8,-3,0
A,5513,86,9,-90,0
A,5514,86,10,-59,0
A,5515,86,11,-32,0
A,5516,86,12,-24,0
A,5517,86,13,-67,0
A,5518,86,14,-83,0
A,5519,86,15,-2,0
A,5520,86,16,12,0
A,5521,86,17,3,0
A,5522,86,18,-42,0
A,5523,86,19,57,0
A,5524,86,20,-20,0
A,5525,86,21,44,0
A,5526,86,22,-34,0
A,5527,86,23,46,0
A,5528,86,24,-14,0
A,5529,86,25,34,0
A,5530,86,26,-62,0
A,5531,86,27,65,0
A,5532,86,28,-56,0
A,5533,86,29,69,0
A,5534,86,30,-27,0
A,5535,86,31,34,0
A,5536,86,32,52,0
A,5537,86,33,-17,0
A,5538,86,34,42,0
A,5539,86,35,-50,0
A,5540,86,36,52,0
A,5541,86,37,-67,0
A,5542,86,38,25,0
A,5543,86,39,20,0
A,5544,86,40,72,0
A,5545,86,41,-64,0
A,5546,86,42,23,0
A,5547,86,43,-12,0
A,5548,86,44,66,0
A,5549,86,45,-56,0
A,5550,86,46,-34,0
A,5551,86,47,49,0
A,5552,86,48,44,0
A,5553,86,49,-16,0
A,5554,86,50,109,0
A,5555,86,51,-45,0
A,5556,86,52,106,0
A,5557,86,53,-46,0
A,5558,86,54,45,0
A,5559,86,55,-10,0
A,5560,86,56,69,0
A,5561,86,57,-19,0
A,5562,86,58,81,0
A,5563,86,59,-32,0
A,5564,86,60,99,0
A,5565,86,61,-35,0
A,5566,86,62,30,0
A,5567,86,63,15,0
A,5568,86,64,-15,0
A,5569,86,65,98,0
A,5570,86,66,75,0
A,5571,86,67,9,0
A,5572,86,68,24,0
A,5573,86,69,61,0
A,5574,86,70,110,0
A,5575,86,71,-24,0
A,5576,86,72,4,0
A,5577,86,73,81,0
A,5578,86,74,99,0
A,5579,86,75,-12,0
A,5580,86,76,53,0
A,5581,86,77,33,0
A,5582,86,78,105,0
A,5583,86,79,-24,0
A,5584,86,80,7,0
A,5585,86,81,44,0
A,5586,86,82,25,0
A,5587,86,83,28,0
A,5588,86,84,12,0
A,5589,86,85,40,0
A,5590,86,86,37,0
A,5591,86,87,13,0
A,5592,86,88,18,0
A,5593,86,89,56,0
A,5594,86,90,42,0
A,5595,86,91,30,0
A,5596,86,92,26,0
A,5597,86,93,48,0
A,5598,86,94,55,0
A,5599,86,95,17,0
A,5600,86,96,-26,0
A,5601,86,97,-90,0
A,5602,86,98,-106,0
A,5603,86,99,-9,0
A,5604,86,100,-63,0
A,5605,86,101,-41,0
A,5606,86,102,-117,0
A,5607,86,103,-3,0
A,5608,86,104,-56,0
A,5609,86,105,-61,0
A,5610,86,106,-129,0
A,5611,86,107,3,0
A,5612,86,108,-110,0
A,5613,86,109,-19,0
A,5614,86,110,-107,0
A,5615,86,111,-9,0
A,5616,86,112,-49,0
A,5617,86,113,30,0
A,5618,86,114,-103,0
A,5619,86,115,77,0
A,5620,86,116,-104,0
A,5621,86,117,77,0
A,5622,86,118,-47,0
A,5623,86,119,25,0
A,5624,86,120,-85,0
A,5625,86,121,66,0
A,5626,86,122,-58,0
A,5627,86,123,53,0
A,5628,86,124,-102,0
A,5629,86,125,91,0
A,5630,86,126,11,0
A,5631,86,127,-18,0
A,5632,88,0,-22,0
A,5633,88,1,-30,0
A,5634,88,2,-18,0
A,5635,88,3,-37,0
A,5636,88,4,-16,0
A,5637,88,5,-35,0
A,5638,88,6,-26,0
A,5639,88,7,-33,0
A,5640,88,8,-25,0
A,5641,88,9,-39,0
A,5642,88,10,-27,0
A,5643,88,11,-35,0
A,5644,88,12,-26,0
A,5645,88,13,-40,0
A,5646,88,14,-37,0
A,5647,88,15,-29,0
A,5648,88,16,16,0
A,5649,88,17,-143,0
A,5650,88,18,-49,0
A,5651,88,19,-67,0
A,5652,88,20,0,0
A,5653,88,21,-117,0
A,5654,88,22,-111,0
A,5655,88,23,-14,0
A,5656,88,24,22,0
A,5657,88,25,-116,0
A,5658,88,26,-66,0
A,5659,88,27,-25,0
A,5660,88,28,-16,0
A,5661,88,29,-82,0
A,5662,88,30,-110,0
A,5663,88,31,15,0
A,5664,88,32,7,0
A,5665,88,33,77,0
A,5666,88,34,137,0
A,5667,88,35,-55,0
A,5668,88,36,83,0
A,5669,88,37,-3,0
A,5670,88,38,137,0
A,5671,88,39,-49,0
A,5672,88,40,60,0
A,5673,88,41,49,0
A,5674,88,42,161,0
A,5675,88,43,-52,0
A,5676,88,44,133,0
A,5677,88,45,-24,0
A,5678,88,46,124,0
A,5679,88,47,-18,0
A,5680,88,48,-9,0
A,5681,88,49,68,0
A,5682,88,50,57,0
A,5683,88,51,6,0
A,5684,88,52,17,0
A,5685,88,53,43,0
A,5686,88,54,78,0
A,5687,88,55,-14,0
A,5688,88,56,14,0
A,5689,88,57,52,0
A,5690,88,58,73,0
A,5691,88,59,-6,0
A,5692,88,60,49,0
A,5693,88,61,18,0
A,5694,88,62,77,0
A,5695,88,63,-7,0
A,5696,88,64,27,0
A,5697,88,65,112,0
A,5698,88,66,-7,0
A,5699,88,67,155,0
A,5700,88,68,-16,0
A,5701,88,69,157,0
A,5702,88,70,55,0
A,5703,88,71,89,0
A,5704,88,72,8,0
A,5705,88,73,164,0
A,5706,88,74,50,0
A,5707,88,75,125,0
A,5708,88,76,3,0
A,5709,88,77,167,0
A,5710,88,78,124,0
A,5711,88,79,55,0
A,5712,88,80,-37,0
A,5713,88,81,5,0
A,5714,88,82,-10,0
A,5715,88,83,-13,0
A,5716,88,84,-26,0
A,5717,88,85,3,0
A,5718,88,86,8,0
A,5719,88,87,-33,0
A,5720,88,88,-24,0
A,5721,88,89,-4,0
A,5722,88,90,4,0
A,5723,88,91,-32,0
A,5724,88,92,-8,0
A,5725,88,93,-23,0
A,5726,88,94,-2,0
A,5727,88,95,-36,0
A,5728,88,96,29,0
A,5729,88,97,-55,0
A,5730,88,98,-34,0
A,5731,88,99,5,0
A,5732,88,100,2,0
A,5733,88,101,-27,0
A,5734,88,102,-55,0
A,5735,88,103,31,0
A,5736,88,104,26,0
A,5737,88,105,-36,0
A,5738,88,106,-33,0
A,5739,88,107,21,0
A,5740,88,108,-6,0
A,5741,88,109,-9,0
A,5742,88,110,-41,0
A,5743,88,111,36,0
A,5744,88,112,28,0
A,5745,88,113,-170,0
A,5746,88,114,-144,0
A,5747,88,115,10,0
A,5748,88,116,-50,0
A,5749,88,117,-84,0
A,5750,88,118,-181,0
A,5751,88,119,50,0
A,5752,88,120,5,0
A,5753,88,121,-122,0
A,5754,88,122,-166,0
A,5755,88,123,35,0
A,5756,88,124,-84,0
A,5757,88,125,-47,0
A,5758,88,126,-177,0
A,5759,88,127,57,0
A,5760,90,0,11,0
A,5761,90,1,-54,0
A,5762,90,2,-7,0
A,5763,90,3,-31,0
A,5764,90,4,9,0
A,5765,90,5,-44,0
A,5766,90,6,-38,0
A,5767,90,7,-7,0
A,5768,90,8,11,0
A,5769,90,9,-61,0
A,5770,90,10,-13,0
A,5771,90,11,-20,0
A,5772,90,12,2,0
A,5773,90,13,-40,0
A,5774,90,14,-43,0
A,5775,90,15,-3,0
A,5776,90,16,-2,0
A,5777,90,17,-10,0
A,5778,90,18,60,0
A,5779,90,19,-83,0
A,5780,90,20,42,0
A,5781,90,21,-56,0
A,5782,90,22,34,0
A,5783,90,23,-54,0
A,5784,90,24,18,0
A,5785,90,25,-47,0
A,5786,90,26,54,0
A,5787,90,27,-75,0
A,5788,90,28,50,0
A,5789,90,29,-81,0
A,5790,90,30,13,0
A,5791,90,31,-36,0
A,5792,90,32,-91,0
A,5793,90,33,159,0
A,5794,90,34,7,0
A,5795,90,35,56,0
A,5796,90,36,-70,0
A,5797,90,37,133,0
A,5798,90,38,108,0
A,5799,90,39,-40,0
A,5800,90,40,-88,0
A,5801,90,41,140,0
A,5802,90,42,46,0
A,5803,90,43,0,0
A,5804,90,44,-34,0
A,5805,90,45,77,0
A,5806,90,46,120,0
A,5807,90,47,-75,0
A,5808,90,48,-16,0
A,5809,90,49,53,0
A,5810,90,50,48,0
A,5811,90,51,-13,0
A,5812,90,52,13,0
A,5813,90,53,17,0
A,5814,90,54,63,0
A,5815,90,55,-27,0
A,5816,90,56,-21,0
A,5817,90,57,32,0
A,5818,90,58,37,0
A,5819,90,59,-21,0
A,5820,90,60,5,0
A,5821,90,61,9,0
A,5822,90,62,46,0
A,5823,90,63,-31,0
A,5824,90,64,34,0
A,5825,90,65,-43,0
A,5826,90,66,-60,0
A,5827,90,67,39,0
A,5828,90,68,-8,0
A,5829,90,69,-7,0
A,5830,90,70,-72,0
A,5831,90,71,55,0
A,5832,90,72,5,0
A,5833,90,73,-73,0
A,5834,90,74,-96,0
A,5835,90,75,40,0
A,5836,90,76,-60,0
A,5837,90,77,-7,0
A,5838,90,78,-95,0
A,5839,90,79,36,0
A,5840,90,80,-21,0
A,5841,90,81,38,0
A,5842,90,82,-20,0
A,5843,90,83,44,0
A,5844,90,84,-35,0
A,5845,90,85,62,0
A,5846,90,86,10,0
A,5847,90,87,10,0
A,5848,90,88,-47,0
A,5849,90,89,74,0
A,5850,90,90,-24,0
A,5851,90,91,34,0
A,5852,90,92,-44,0
A,5853,90,93,70,0
A,5854,90,94,23,0
A,5855,90,95,-9,0
A,5856,90,96,72,0
A,5857,90,97,-39,0
A,5858,90,98,27,0
A,5859,90,99,9,0
A,5860,90,100,64,0
A,5861,90,101,-33,0
A,5862,90,102,-14,0
A,5863,90,103,56,0
A,5864,90,104,65,0
A,5865,90,105,-61,0
A,5866,90,106,-4,0
A,5867,90,107,28,0
A,5868,90,108,32,0
A,5869,90,109,-22,0
A,5870,90,110,-41,0
A,5871,90,111,61,0
A,5872,90,112,82,0
A,5873,90,113,-96,0
A,5874,90,114,53,0
A,5875,90,115,-81,0
A,5876,90,116,107,0
A,5877,90,117,-127,0
A,5878,90,118,-28,0
A,5879,90,119,10,0
A,5880,90,120,96,0
A,5881,90,121,-116,0
A,5882,90,122,16,0
A,5883,90,123,-41,0
A,5884,90,124,84,0
A,5885,90,125,-107,0
A,5886,90,126,-68,0
A,5887,90,127,49,0
A,5888,92,0,-4,0
A,5889,92,1,-11,0
A,5890,92,2,52,0
A,5891,92,3,-74,0
A,5892,92,4,34,0
A,5893,92,5,-47,0
A,5894,92,6,31,0
A,5895,92,7,-52,0
A,5896,92,8,16,0
A,5897,92,9,-23,0
A,5898,92,10,46,0
A,5899,92,11,-66,0
A,5900,92,12,47,0
A,5901,92,13,-57,0
A,5902,92,14,14,0
A,5903,92,15,-28,0
A,5904,92,16,7,0
A,5905,92,17,108,0
A,5906,92,18,78,0
A,5907,92,19,42,0
A,5908,92,20,33,0
A,5909,92,21,82,0
A,5910,92,22,111,0
A,5911,92,23,13,0
A,5912,92,24,22,0
A,5913,92,25,109,0
A,5914,92,26,104,0
A,5915,92,27,19,0
A,5916,92,28,66,0
A,5917,92,29,57,0
A,5918,92,30,122,0
A,5919,92,31,6,0
A,5920,92,32,-69,0
A,5921,92,33,-37,0
A,5922,92,34,-163,0
A,5923,92,35,35,0
A,5924,92,36,-128,0
A,5925,92,37,11,0
A,5926,92,38,-114,0
A,5927,92,39,2,0
A,5928,92,40,-114,0
A,5929,92,41,10,0
A,5930,92,42,-133,0
A,5931,92,43,29,0
A,5932,92,44,-163,0
A,5933,92,45,54,0
A,5934,92,46,-60,0
A,5935,92,47,-39,0
A,5936,92,48,-75,0
A,5937,92,49,48,0
A,5938,92,50,-32,0
A,5939,92,51,30,0
A,5940,92,52,-87,0
A,5941,92,53,70,0
A,5942,92,54,25,0
A,5943,92,55,-37,0
A,5944,92,56,-64,0
A,5945,92,57,77,0
A,5946,92,58,32,0
A,5947,92,59,-9,0
A,5948,92,60,-28,0
A,5949,92,61,55,0
A,5950,92,62,60,0
A,5951,92,63,-53,0
A,5952,92,64,-32,0
A,5953,92,65,-131,0
A,5954,92,66,-71,0
A,5955,92,67,-104,0
A,5956,92,68,-37,0
A,5957,92,69,-130,0
A,5958,92,70,-107,0
A,5959,92,71,-65,0
A,5960,92,72,-19,0
A,5961,92,73,-112,0
A,5962,92,74,-52,0
A,5963,92,75,-64,0
A,5964,92,76,-36,0
A,5965,92,77,-88,0
A,5966,92,78,-91,0
A,5967,92,79,-37,0
A,5968,92,80,26,0
A,5969,92,81,-26,0
A,5970,92,82,-86,0
A,5971,92,83,68,0
A,5972,92,84,-37,0
A,5973,92,85,24,0
A,5974,92,86,-77,0
A,5975,92,87,75,0
A,5976,92,88,2,0
A,5977,92,89,-7,0
A,5978,92,90,-87,0
A,5979,92,91,60,0
A,5980,92,92,-51,0
A,5981,92,93,25,0
A,5982,92,94,-58,0
A,5983,92,95,53,0
A,5984,92,96,72,0
A,5985,92,97,-22,0
A,5986,92,98,111,0
A,5987,92,99,-46,0
A,5988,92,100,112,0
A,5989,92,101,-51,0
A,5990,92,102,44,0
A,5991,92,103,9,0
A,5992,92,104,103,0
A,5993,92,105,-35,0
A,5994,92,106,89,0
A,5995,92,107,-17,0
A,5996,92,108,129,0
A,5997,92,109,-47,0
A,5998,92,110,6,0
A,5999,92,111,49,0
A,6000,92,112,25,0
A,6001,92,113,67,0
A,6002,92,114,138,0
A,6003,92,115,-45,0
A,6004,92,116,94,0
A,6005,92,117,-8,0
A,6006,92,118,125,0
A,6007,92,119,-32,0
A,6008,92,120,61,0
A,6009,92,121,24,0
A,6010,92,122,131,0
A,6011,92,123,-45,0
A,6012,92,124,116,0
A,6013,92,125,-35,0
A,6014,92,126,95,0
A,6015,92,127,-3,0
A,6016,94,0,-20,0
A,6017,94,1,127,0
A,6018,94,2,90,0
A,6019,94,3,28,0
A,6020,94,4,25,0
A,6021,94,5,79,0
A,6022,94,6,138,0
A,6023,94,7,-20,0
A,6024,94,8,0,0
A,6025,94,9,104,0
A,6026,94,10,108,0
A,6027,94,11,1,0
A,6028,94,12,56,0
A,6029,94,13,49,0
A,6030,94,14,130,0
A,6031,94,15,-27,0
A,6032,94,16,16,0
A,6033,94,17,64,0
A,6034,94,18,31,0
A,6035,94,19,51,0
A,6036,94,20,17,0
A,6037,94,21,67,0
A,6038,94,22,48,0
A,6039,94,23,29,0
A,6040,94,24,12,0
A,6041,94,25,70,0
A,6042,94,26,28,0
A,6043,94,27,43,0
A,6044,94,28,13,0
A,6045,94,29,63,0
A,6046,94,30,58,0
A,6047,94,31,20,0
A,6048,94,32,-18,0
A,6049,94,33,-110,0
A,6050,94,34,-113,0
A,6051,94,35,-4,0
A,6052,94,36,-71,0
A,6053,94,37,-59,0
A,6054,94,38,-123,0
A,6055,94,39,11,0
A,6056,94,40,-41,0
A,6057,94,41,-99,0
A,6058,94,42,-134,0
A,6059,94,43,5,0
A,6060,94,44,-97,0
A,6061,94,45,-37,0
A,6062,94,46,-144,0
A,6063,94,47,7,0
A,6064,94,48,-45,0
A,6065,94,49,15,0
A,6066,94,50,-111,0
A,6067,94,51,69,0
A,6068,94,52,-103,0
A,6069,94,53,67,0
A,6070,94,54,-74,0
A,6071,94,55,30,0
A,6072,94,56,-96,0
A,6073,94,57,42,0
A,6074,94,58,-133,0
A,6075,94,59,55,0
A,6076,94,60,-145,0
A,6077,94,61,64,0
A,6078,94,62,-43,0
A,6079,94,63,-17,0
A,6080,94,64,-27,0
A,6081,94,65,-34,0
A,6082,94,66,-8,0
A,6083,94,67,-54,0
A,6084,94,68,-16,0
A,6085,94,69,-43,0
A,6086,94,70,-28,0
A,6087,94,71,-41,0
A,6088,94,72,-30,0
A,6089,94,73,-54,0
A,6090,94,74,-36,0
A,6091,94,75,-50,0
A,6092,94,76,-25,0
A,6093,94,77,-56,0
A,6094,94,78,-55,0
A,6095,94,79,-34,0
A,6096,94,80,17,0
A,6097,94,81,-142,0
A,6098,94,82,-43,0
A,6099,94,83,-71,0
A,6100,94,84,5,0
A,6101,94,85,-129,0
A,6102,94,86,-100,0
A,6103,94,87,-16,0
A,6104,94,88,16,0
A,6105,94,89,-119,0
A,6106,94,90,-69,0
A,6107,94,91,-24,0
A,6108,94,92,-18,0
A,6109,94,93,-74,0
A,6110,94,94,-113,0
A,6111,94,95,11,0
A,6112,94,96,8,0
A,6113,94,97,102,0
A,6114,94,98,135,0
A,6115,94,99,-43,0
A,6116,94,100,88,0
A,6117,94,101,16,0
A,6118,94,102,150,0
A,6119,94,103,-51,0
A,6120,94,104,55,0
A,6121,94,105,75,0
A,6122,94,106,155,0
A,6123,94,107,-51,0
A,6124,94,108,122,0
A,6125,94,109,-14,0
A,6126,94,110,158,0
A,6127,94,111,-27,0
A,6128,94,112,-21,0
A,6129,94,113,73,0
A,6130,94,114,57,0
A,6131,94,115,10,0
A,6132,94,116,14,0
A,6133,94,117,49,0
A,6134,94,118,71,0
A,6135,94,119,-19,0
A,6136,94,120,0,0
A,6137,94,121,68,0
A,6138,94,122,87,0
A,6139,94,123,-5,0
A,6140,94,124,45,0
A,6141,94,125,32,0
A,6142,94,126,87,0
A,6143,94,127,-19,0
A,6144,96,0,26,0
A,6145,96,1,110,0
A,6146,96,2,-9,0
A,6147,96,3,141,0
A,6148,96,4,-14,0
A,6149,96,5,130,0
A,6150,96,6,52,0
A,6151,96,7,89,0
A,6152,96,8,9,0
A,6153,96,9,152,0
A,6154,96,10,44,0
A,6155,96,11,118,0
A,6156,96,12,-2,0
A,6157,96,13,165,0
A,6158,96,14,107,0
A,6159,96,15,54,0
A,6160,96,16,-35,0
A,6161,96,17,15,0
A,6162,96,18,-16,0
A,6163,96,19,-6,0
A,6164,96,20,-23,0
A,6165,96,21,17,0
A,6166,96,22,-2,0
A,6167,96,23,-21,0
A,6168,96,24,-21,0
A,6169,96,25,12,0
A,6170,96,26,4,0
A,6171,96,27,-18,0
A,6172,96,28,-6,0
A,6173,96,29,-8,0
A,6174,96,30,8,0
A,6175,96,31,-25,0
A,6176,96,32,46,0
A,6177,96,33,-57,0
A,6178,96,34,-5,0
A,6179,96,35,11,0
A,6180,96,36,21,0
A,6181,96,37,-44,0
A,6182,96,38,-58,0
A,6183,96,39,41,0
A,6184,96,40,34,0
A,6185,96,41,-35,0
A,6186,96,42,-18,0
A,6187,96,43,26,0
A,6188,96,44,10,0
A,6189,96,45,-2,0
A,6190,96,46,-48,0
A,6191,96,47,42,0
A,6192,96,48,20,0
A,6193,96,49,-168,0
A,6194,96,50,-146,0
A,6195,96,51,-25,0
A,6196,96,52,-45,0
A,6197,96,53,-97,0
A,6198,96,54,-175,0
A,6199,96,55,32,0
A,6200,96,56,8,0
A,6201,96,57,-136,0
A,6202,96,58,-144,0
A,6203,96,59,15,0
A,6204,96,60,-68,0
A,6205,96,61,-75,0
A,6206,96,62,-176,0
A,6207,96,63,39,0
A,6208,96,64,-3,0
A,6209,96,65,-56,0
A,6210,96,66,-3,0
A,6211,96,67,-46,0
A,6212,96,68,4,0
A,6213,96,69,-56,0
A,6214,96,70,-26,0
A,6215,96,71,-21,0
A,6216,96,72,6,0
A,6217,96,73,-29,0
A,6218,96,74,0,0
A,6219,96,75,-33,0
A,6220,96,76,12,0
A,6221,96,77,-35,0
A,6222,96,78,-19,0
A,6223,96,79,-8,0
A,6224,96,80,5,0
A,6225,96,81,-6,0
A,6226,96,82,45,0
A,6227,96,83,-39,0
A,6228,96,84,31,0
A,6229,96,85,-34,0
A,6230,96,86,29,0
A,6231,96,87,-26,0
A,6232,96,88,20,0
A,6233,96,89,-25,0
A,6234,96,90,43,0
A,6235,96,91,-54,0
A,6236,96,92,47,0
A,6237,96,93,-45,0
A,6238,96,94,11,0
A,6239,96,95,-15,0
A,6240,96,96,-79,0
A,6241,96,97,99,0
A,6242,96,98,-46,0
A,6243,96,99,52,0
A,6244,96,100,-76,0
A,6245,96,101,96,0
A,6246,96,102,26,0
A,6247,96,103,-19,0
A,6248,96,104,-77,0
A,6249,96,105,95,0
A,6250,96,106,-4,0
A,6251,96,107,12,0
A,6252,96,108,-56,0
A,6253,96,109,76,0
A,6254,96,110,61,0
A,6255,96,111,-49,0
A,6256,96,112,-25,0
A,6257,96,113,88,0
A,6258,96,114,47,0
A,6259,96,115,12,0
A,6260,96,116,-1,0
A,6261,96,117,50,0
A,6262,96,118,87,0
A,6263,96,119,-22,0
A,6264,96,120,-21,0
A,6265,96,121,57,0
A,6266,96,122,53,0
A,6267,96,123,-9,0
A,6268,96,124,6,0
