sample,re,im,,,,,
6595,362,0,,,,,
6596,-488,0,,,,,
6597,1134,0,,,,,
6598,-1623,0,,,,,
6599,-264,0,,,,,
6600,-1249,0,,,,,
6601,-1537,0,,,,,
6602,-796,0,,,,,
6603,-2509,0,,,,,
6604,-1093,0,,,,,
6605,-1245,0,,,,,
6606,-1052,0,,,,,
6607,142,0,,,,,
6608,-378,0,,,,,
6609,743,0,,,,,
6610,1340,0,,,,,
6611,1324,0,,,,,
6612,1754,0,,,,,
6613,1547,0,,,,,
6614,1949,0,,,,,
6615,1666,0,,,,,
6616,1561,0,,,,,
6617,1519,0,,,,,
6618,884,0,,,,,
6619,465,0,,,,,
6620,-236,0,,,,,
6621,-100,0,,,,,
6622,-295,0,,,,,
6623,-493,0,,,,,
6624,-546,0,,,,,
6625,-557,0,,,,,
6626,-141,0,,,,,
6627,349,0,,,,,
6628,852,0,,,,,
6629,1231,0,,,,,
6630,1482,0,,,,,
6631,1534,0,,,,,
6632,1111,0,,,,,
6633,960,0,,,,,
6634,1077,0,,,,,
6635,639,0,,,,,
6636,494,0,,,,,
6637,232,0,,,,,
6638,186,0,,,,,
6639,133,0,,,,,
6640,-211,0,,,,,
6641,-99,0,,,,,
6642,-365,0,,,,,
6643,-594,0,,,,,
6644,-955,0,,,,,
6645,-937,0,,,,,
6646,-1079,0,,,,,
6647,-1676,0,,,,,
6648,-1645,0,,,,,
6649,-1685,0,,,,,
6650,-1546,0,,,,,
6651,-1068,0,,,,,
6652,-625,0,,,,,
6653,-220,0,,,,,
6654,142,0,,,,,
6655,429,0,,,,,
6656,894,0,,,,,
6657,1142,0,,,,,
6658,1267,0,,,,,
6659,1382,0,,,,,
6660,1323,0,,,,,
6661,911,0,,,,,
6662,625,0,,,,,
6663,493,0,,,,,
6664,98,0,,,,,
6665,-159,0,,,,,
6666,-6,0,,,,,
6667,-262,0,,,,,
6668,-463,0,,,,,
6669,-645,0,,,,,
6670,-346,0,,,,,
6671,-386,0,,,,,
6672,-288,0,,,,,
6673,-58,0,,,,,
6674,440,0,,,,,
6675,614,0,,,,,
6676,427,0,,,,,
6677,482,0,,,,,
6678,714,0,,,,,
6679,962,0,,,,,
6680,575,0,,,,,
6681,527,0,,,,,
6682,183,0,,,,,
6683,387,0,,,,,
6684,-324,0,,,,,
6685,-455,0,,,,,
6686,-1094,0,,,,,
6687,-1850,0,,,,,
6688,-1563,0,,,,,
6689,-2460,0,,,,,
6690,-2317,0,,,,,
6691,-2043,0,,,,,
6692,-2475,0,,,,,
6693,-2121,0,,,,,
6694,-2009,0,,,,,
6695,-1940,0,,,,,
6696,-1444,0,,,,,
6697,-921,0,,,,,
6698,-365,0,,,,,
6699,-214,0,,,,,
6700,247,0,,,,,
6701,652,0,,,,,
6702,784,0,,,,,
6703,606,0,,,,,
6704,1140,0,,,,,
6705,989,0,,,,,
6706,818,0,,,,,
6707,544,0,,,,,
6708,386,0,,,,,
6709,250,0,,,,,
6710,-173,0,,,,,
6711,-393,0,,,,,
6712,-649,0,,,,,
6713,-497,0,,,,,
6714,-525,0,,,,,
6715,-237,0,,,,,
6716,-258,0,,,,,
6717,-260,0,,,,,
6718,-135,0,,,,,
6719,560,0,,,,,
6720,755,0,,,,,
6721,932,0,,,,,
6722,1128,0,,,,,
6723,1284,0,,,,,
6724,1424,0,,,,,
6725,1312,0,,,,,
6726,1247,0,,,,,
6727,1049,0,,,,,
6728,1108,0,,,,,
6729,932,0,,,,,
6730,677,0,,,,,
6731,112,0,,,,,
6732,-7,0,,,,,
6733,-170,0,,,,,
6734,-683,0,,,,,
6735,-913,0,,,,,
6736,-1146,0,,,,,
6737,-1384,0,,,,,
6738,-1484,0,,,,,
6739,-1404,0,,,,,
6740,-1614,0,,,,,
6741,-1516,0,,,,,
6742,-1255,0,,,,,
6743,-411,0,,,,,
6744,-93,0,,,,,
6745,99,0,,,,,
6746,549,0,,,,,
6747,703,0,,,,,
6748,1013,0,,,,,
6749,1128,0,,,,,
6750,1458,0,,,,,
6751,1275,0,,,,,
6752,964,0,,,,,
6753,885,0,,,,,
6754,583,0,,,,,
6755,514,0,,,,,
6756,697,0,,,,,
6757,604,0,,,,,
6758,273,0,,,,,
6759,222,0,,,,,
6760,143,0,,,,,
6761,100,0,,,,,
6762,-17,0,,,,,
6763,112,0,,,,,
6764,336,0,,,,,
6765,421,0,,,,,
6766,680,0,,,,,
6767,950,0,,,,,
6768,1348,0,,,,,
6769,1413,0,,,,,
6770,1462,0,,,,,
6771,1660,0,,,,,
6772,1439,0,,,,,
6773,1553,0,,,,,
6774,1582,0,,,,,
6775,1697,0,,,,,
6776,1519,0,,,,,
6777,1298,0,,,,,
6778,977,0,,,,,
6779,399,0,,,,,
6780,-144,0,,,,,
6781,-83,0,,,,,
6782,-562,0,,,,,
6783,-824,0,,,,,
6784,-1075,0,,,,,
6785,-1167,0,,,,,
6786,-1024,0,,,,,
6787,-998,0,,,,,
6788,-846,0,,,,,
6789,-518,0,,,,,
6790,-170,0,,,,,
6791,-100,0,,,,,
6792,386,0,,,,,
6793,848,0,,,,,
6794,894,0,,,,,
6795,1009,0,,,,,
6796,1125,0,,,,,
6797,721,0,,,,,
6798,697,0,,,,,
6799,732,0,,,,,
6800,681,0,,,,,
6801,461,0,,,,,
6802,360,0,,,,,
6803,52,0,,,,,
6804,264,0,,,,,
6805,166,0,,,,,
6806,141,0,,,,,
6807,5,0,,,,,
6808,-59,0,,,,,
6809,72,0,,,,,
6810,-193,0,,,,,
6811,-158,0,,,,,
6812,-241,0,,,,,
6813,-269,0,,,,,
6814,-649,0,,,,,
6815,-526,0,,,,,
6816,-442,0,,,,,
6817,-407,0,,,,,
6818,-384,0,,,,,
6819,-470,0,,,,,
6820,-374,0,,,,,
6821,-553,0,,,,,
6822,-368,0,,,,,
6823,-365,0,,,,,
6824,-300,0,,,,,
6825,-433,0,,,,,
6826,-444,0,,,,,
6827,-790,0,,,,,
6828,-775,0,,,,,
6829,-786,0,,,,,
6830,-1079,0,,,,,
6831,-901,0,,,,,
6832,-677,0,,,,,
6833,-668,0,,,,,
6834,-726,0,,,,,
6835,-584,0,,,,,
6836,-217,0,,,,,
6837,-114,0,,,,,
6838,7,0,,,,,
6839,-4,0,,,,,
6840,-83,0,,,,,
6841,-54,0,,,,,
6842,193,0,,,,,
6843,191,0,,,,,
6844,-38,0,,,,,
6845,129,0,,,,,
6846,217,0,,,,,
6847,74,0,,,,,
6848,-229,0,,,,,
6849,-79,0,,,,,
6850,139,0,,,,,
6851,116,0,,,,,
6852,31,0,,,,,
6853,276,0,,,,,
6854,29,0,,,,,
6855,-631,0,,,,,
6856,-706,0,,,,,
6857,-1027,0,,,,,
6858,-1721,0,,,,,
6859,-2050,0,,,,,
6860,-2363,0,,,,,
6861,-2666,0,,,,,
6862,-2814,0,,,,,
6863,-2713,0,,,,,
6864,-2639,0,,,,,
6865,-2683,0,,,,,
6866,-2205,0,,,,,
6867,-1820,0,,,,,
6868,-1554,0,,,,,
6869,-1693,0,,,,,
6870,-1579,0,,,,,
6871,-1442,0,,,,,
6872,-1316,0,,,,,
6873,-1218,0,,,,,
6874,-956,0,,,,,
6875,-883,0,,,,,
6876,-952,0,,,,,
6877,-585,0,,,,,
6878,-754,0,,,,,
6879,-653,0,,,,,
6880,-476,0,,,,,
6881,-87,0,,,,,
6882,-180,0,,,,,
6883,13,0,,,,,
6884,96,0,,,,,
6885,-33,0,,,,,
6886,153,0,,,,,
6887,-47,0,,,,,
6888,-146,0,,,,,
6889,-9,0,,,,,
6890,365,0,,,,,
6891,772,0,,,,,
6892,687,0,,,,,
6893,972,0,,,,,
6894,1258,0,,,,,
6895,1674,0,,,,,
6896,1795,0,,,,,
6897,1815,0,,,,,
6898,1960,0,,,,,
6899,1914,0,,,,,
6900,1510,0,,,,,
6901,1345,0,,,,,
6902,1006,0,,,,,
6903,107,0,,,,,
6904,-73,0,,,,,
6905,-385,0,,,,,
6906,-757,0,,,,,
6907,-1116,0,,,,,
6908,-1339,0,,,,,
6909,-1225,0,,,,,
6910,-1432,0,,,,,
6911,-1545,0,,,,,
6912,-1741,0,,,,,
6913,-1191,0,,,,,
6914,-853,0,,,,,
6915,-717,0,,,,,
6916,-339,0,,,,,
6917,-330,0,,,,,
6918,-74,0,,,,,
6919,277,0,,,,,
6920,463,0,,,,,
6921,432,0,,,,,
6922,737,0,,,,,
6923,737,0,,,,,
6924,777,0,,,,,
6925,1090,0,,,,,
6926,1333,0,,,,,
6927,1567,0,,,,,
6928,1320,0,,,,,
6929,1652,0,,,,,
6930,1650,0,,,,,
6931,864,0,,,,,
6932,1415,0,,,,,
6933,840,0,,,,,
6934,871,0,,,,,
6935,1265,0,,,,,
6936,834,0,,,,,
6937,1330,0,,,,,
6938,1412,0,,,,,
6939,1387,0,,,,,
6940,2356,0,,,,,
6941,2398,0,,,,,
6942,2594,0,,,,,
6943,3109,0,,,,,
6944,2636,0,,,,,
6945,2894,0,,,,,
6946,2753,0,,,,,
6947,2481,0,,,,,
6948,2616,0,,,,,
6949,2173,0,,,,,
6950,1785,0,,,,,
6951,1420,0,,,,,
6952,1012,0,,,,,
6953,1721,0,,,,,
6954,7907,0,,,,,
6955,895,0,,,,,
6956,-2319,0,,,,,
6957,-69,0,,,,,
6958,-5526,0,,,,,
6959,6854,0,,,,,
6960,1463,0,,,,,
6961,-6867,0,,,,,
6962,2959,0,,,,,
6963,-4343,0,,,,,
6964,672,0,,,,,
6965,1315,0,,,,,
6966,-3605,0,,,,,
6967,1908,0,,,,,
6968,75,0,,,,,
6969,-345,0,,,,,
6970,4439,0,,,,,
6971,135,0,,,,,
6972,1833,0,,,,,
6973,3849,0,,,,,
6974,259,0,,,,,
6975,3860,0,,,,,
6976,1226,0,,,,,
6977,1567,0,,,,,
6978,2938,0,,,,,
6979,-400,0,,,,,
6980,1904,0,,,,,
6981,182,0,,,,,
6982,-89,0,,,,,
6983,1397,0,,,,,
6984,-1343,0,,,,,
6985,784,0,,,,,
6986,248,0,,,,,
6987,4890,0,,,,,
6988,2258,0,,,,,
6989,470,0,,,,,
6990,1891,0,,,,,
6991,1188,0,,,,,
6992,577,0,,,,,
6993,425,0,,,,,
6994,1342,0,,,,,
6995,-840,0,,,,,
6996,1263,0,,,,,
6997,-205,0,,,,,
6998,1335,0,,,,,
6999,942,0,,,,,
7000,-1774,0,,,,,
7001,1712,0,,,,,
7002,-648,0,,,,,
7003,-481,0,,,,,
7004,-48,0,,,,,
7005,-1270,0,,,,,
7006,1660,0,,,,,
7007,6194,0,,,,,
7008,3172,0,,,,,
7009,3443,0,,,,,
7010,864,0,,,,,
7011,-1304,0,,,,,
7012,-828,0,,,,,
7013,-3497,0,,,,,
7014,-736,0,,,,,
7015,-1733,0,,,,,
7016,-2889,0,,,,,
7017,-111,0,,,,,
7018,-773,0,,,,,
7019,-920,0,,,,,
7020,1739,0,,,,,
7021,-1107,0,,,,,
7022,1573,0,,,,,
7023,1209,0,,,,,
7024,-784,0,,,,,
7025,1838,0,,,,,
7026,-549,0,,,,,
7027,759,0,,,,,
7028,-905,0,,,,,
7029,-555,0,,,,,
7030,480,0,,,,,
7031,-2797,0,,,,,
7032,1482,0,,,,,
7033,-3105,0,,,,,
7034,-1482,0,,,,,
7035,-388,0,,,,,
7036,-1323,0,,,,,
7037,-4321,0,,,,,
7038,2660,0,,,,,
7039,-1898,0,,,,,
7040,-2835,0,,,,,
7041,2306,0,,,,,
7042,-1307,0,,,,,
7043,-959,0,,,,,
7044,37,0,,,,,
7045,-1543,0,,,,,
7046,-1448,0,,,,,
7047,-86,0,,,,,
7048,1546,0,,,,,
7049,1112,0,,,,,
7050,-2479,0,,,,,
7051,3035,0,,,,,
7052,-6294,0,,,,,
7053,4948,0,,,,,
7054,-5416,0,,,,,
7055,-1815,0,,,,,
7056,3042,0,,,,,
7057,-10109,0,,,,,
7058,4626,0,,,,,
7059,-3815,0,,,,,
7060,-1842,0,,,,,
7061,2687,0,,,,,
7062,-2754,0,,,,,
7063,3704,0,,,,,
7064,1790,0,,,,,
7065,-259,0,,,,,
7066,5081,0,,,,,
7067,3782,0,,,,,
7068,-329,0,,,,,
7069,-3691,0,,,,,
7070,4381,0,,,,,
7071,-2511,0,,,,,
7072,-3429,0,,,,,
7073,-2061,0,,,,,
7074,-6858,0,,,,,
7075,-9,0,,,,,
7076,-2789,0,,,,,
7077,-2821,0,,,,,
7078,460,0,,,,,
7079,-1586,0,,,,,
7080,-722,0,,,,,
7081,1031,0,,,,,
7082,-2558,0,,,,,
7083,2197,0,,,,,
7084,-1478,0,,,,,
7085,-2055,0,,,,,
7086,2477,0,,,,,
7087,-4706,0,,,,,
7088,2444,0,,,,,
7089,-2341,0,,,,,
7090,-613,0,,,,,
7091,1640,0,,,,,
7092,6,0,,,,,
7093,-632,0,,,,,
7094,-433,0,,,,,
7095,117,0,,,,,
7096,-3039,0,,,,,
7097,2183,0,,,,,
7098,-1842,0,,,,,
7099,3584,0,,,,,
7100,2267,0,,,,,
7101,-2730,0,,,,,
7102,7714,0,,,,,
7103,-498,0,,,,,
7104,289,0,,,,,
7105,916,0,,,,,
7106,-1183,0,,,,,
7107,-4370,0,,,,,
7108,2623,0,,,,,
7109,-6639,0,,,,,
7110,4476,0,,,,,
7111,162,0,,,,,
7112,-7348,0,,,,,
7113,7867,0,,,,,
7114,-7446,0,,,,,
7115,2408,0,,,,,
7116,311,0,,,,,
7117,-3359,0,,,,,
7118,518,0,,,,,
7119,2280,0,,,,,
7120,-3973,0,,,,,
7121,4657,0,,,,,
7122,-3508,0,,,,,
7123,1012,0,,,,,
7124,526,0,,,,,
7125,-6025,0,,,,,
7126,4004,0,,,,,
7127,-6020,0,,,,,
7128,102,0,,,,,
7129,2597,0,,,,,
7130,-7022,0,,,,,
7131,3436,0,,,,,
7132,-2515,0,,,,,
7133,-4829,0,,,,,
7134,4962,0,,,,,
7135,-6168,0,,,,,
7136,1032,0,,,,,
7137,3187,0,,,,,
7138,-6034,0,,,,,
7139,4815,0,,,,,
7140,-2222,0,,,,,
7141,-6230,0,,,,,
7142,6425,0,,,,,
7143,-7513,0,,,,,
7144,1132,0,,,,,
7145,-1158,0,,,,,
7146,-3113,0,,,,,
7147,2074,0,,,,,
7148,844,0,,,,,
7149,-2619,0,,,,,
7150,3752,0,,,,,
7151,-1517,0,,,,,
7152,1780,0,,,,,
7153,-700,0,,,,,
7154,-2867,0,,,,,
7155,2758,0,,,,,
7156,-4728,0,,,,,
7157,997,0,,,,,
7158,232,0,,,,,
7159,-5627,0,,,,,
7160,3427,0,,,,,
7161,-1647,0,,,,,
7162,-4164,0,,,,,
7163,1853,0,,,,,
7164,-6192,0,,,,,
7165,-2340,0,,,,,
7166,3514,0,,,,,
7167,-8135,0,,,,,
7168,448,0,,,,,
7169,2167,0,,,,,
7170,-5886,0,,,,,
7171,3628,0,,,,,
7172,-2466,0,,,,,
7173,-3263,0,,,,,
7174,4744,0,,,,,
7175,-4451,0,,,,,
7176,503,0,,,,,
7177,4901,0,,,,,
7178,-5441,0,,,,,
7179,5652,0,,,,,
7180,-293,0,,,,,
7181,-3817,0,,,,,
7182,6320,0,,,,,
7183,-4905,0,,,,,
7184,429,0,,,,,
7185,-2173,0,,,,,
7186,-4695,0,,,,,
7187,1687,0,,,,,
7188,-4624,0,,,,,
7189,-1822,0,,,,,
7190,-481,0,,,,,
7191,-1657,0,,,,,
7192,2047,0,,,,,
7193,-40,0,,,,,
7194,-1049,0,,,,,
7195,2377,0,,,,,
7196,122,0,,,,,
7197,1250,0,,,,,
7198,1257,0,,,,,
7199,1837,0,,,,,
7200,1321,0,,,,,
7201,1137,0,,,,,
7202,-1072,0,,,,,
7203,178,0,,,,,
7204,-1087,0,,,,,
7205,-993,0,,,,,
7206,-1241,0,,,,,
7207,-3950,0,,,,,
7208,-447,0,,,,,
7209,-2033,0,,,,,
7210,-1998,0,,,,,
7211,923,0,,,,,
7212,-115,0,,,,,
7213,-1702,0,,,,,
7214,2415,0,,,,,
7215,-2976,0,,,,,
7216,2281,0,,,,,
7217,-1381,0,,,,,
7218,-1713,0,,,,,
7219,734,0,,,,,
7220,-1800,0,,,,,
7221,-27,0,,,,,
7222,-1656,0,,,,,
7223,-1497,0,,,,,
7224,596,0,,,,,
7225,869,0,,,,,
7226,-695,0,,,,,
7227,2816,0,,,,,
7228,-1348,0,,,,,
7229,2939,0,,,,,
7230,44,0,,,,,
7231,28,0,,,,,
7232,2149,0,,,,,
7233,-1497,0,,,,,
7234,1811,0,,,,,
7235,423,0,,,,,
7236,60,0,,,,,
7237,2022,0,,,,,
7238,2114,0,,,,,
7239,875,0,,,,,
7240,4854,0,,,,,
7241,-137,0,,,,,
7242,2433,0,,,,,
7243,2232,0,,,,,
7244,-301,0,,,,,
7245,-22,0,,,,,
7246,-436,0,,,,,
7247,-1358,0,,,,,
7248,559,0,,,,,
7249,-1946,0,,,,,
7250,-3129,0,,,,,
7251,372,0,,,,,
7252,-3560,0,,,,,
7253,896,0,,,,,
7254,-1983,0,,,,,
7255,-1106,0,,,,,
7256,-978,0,,,,,
7257,-947,0,,,,,
7258,-22,0,,,,,
7259,25,0,,,,,
7260,-185,0,,,,,
7261,728,0,,,,,
7262,495,0,,,,,
7263,68,0,,,,,
7264,2532,0,,,,,
7265,777,0,,,,,
7266,3069,0,,,,,
7267,2582,0,,,,,
7268,2181,0,,,,,
7269,3557,0,,,,,
7270,2917,0,,,,,
7271,3668,0,,,,,
7272,3116,0,,,,,
7273,3169,0,,,,,
7274,3711,0,,,,,
7275,3430,0,,,,,
7276,4948,0,,,,,
7277,3203,0,,,,,
7278,3303,0,,,,,
7279,4107,0,,,,,
7280,2673,0,,,,,
7281,3612,0,,,,,
7282,2867,0,,,,,
7283,1989,0,,,,,
7284,4359,0,,,,,
7285,2888,0,,,,,
7286,1830,0,,,,,
7287,1550,0,,,,,
7288,344,0,,,,,
7289,-220,0,,,,,
7290,-1413,0,,,,,
7291,-3482,0,,,,,
7292,-3719,0,,,,,
7293,-4951,0,,,,,
7294,-6983,0,,,,,
7295,-7311,0,,,,,
7296,-8616,0,,,,,
7297,-8165,0,,,,,
7298,-6342,0,,,,,
7299,-6380,0,,,,,
7300,-4958,0,,,,,
7301,-4369,0,,,,,
7302,-3803,0,,,,,
7303,-2439,0,,,,,
7304,-1582,0,,,,,
7305,-753,0,,,,,
7306,379,0,,,,,
7307,1713,0,,,,,
7308,2511,0,,,,,
7309,4743,0,,,,,
7310,6070,0,,,,,
7311,8023,0,,,,,
7312,10043,0,,,,,
7313,11145,0,,,,,
7314,11490,0,,,,,
7315,11196,0,,,,,
7316,10429,0,,,,,
7317,10752,0,,,,,
7318,8555,0,,,,,
7319,6975,0,,,,,
7320,5638,0,,,,,
7321,3579,0,,,,,
7322,3414,0,,,,,
7323,1458,0,,,,,
7324,589,0,,,,,
7325,729,0,,,,,
7326,87,0,,,,,
7327,526,0,,,,,
7328,103,0,,,,,
7329,-2833,0,,,,,
7330,-4530,0,,,,,
7331,-8742,0,,,,,
7332,-12662,0,,,,,
7333,-13409,0,,,,,
7334,-15936,0,,,,,
7335,-15730,0,,,,,
7336,-15224,0,,,,,
7337,-18028,0,,,,,
7338,-16110,0,,,,,
7339,-17198,0,,,,,
7340,-15350,0,,,,,
7341,-15342,0,,,,,
7342,-16294,0,,,,,
7343,-7138,0,,,,,
7344,-2381,0,,,,,
7345,3268,0,,,,,
7346,6704,0,,,,,
7347,9332,0,,,,,
7348,16009,0,,,,,
7349,20052,0,,,,,
7350,18980,0,,,,,
7351,16786,0,,,,,
7352,12031,0,,,,,
7353,9593,0,,,,,
7354,7082,0,,,,,
7355,1644,0,,,,,
7356,-1332,0,,,,,
7357,-3564,0,,,,,
7358,-2346,0,,,,,
7359,-299,0,,,,,
7360,2642,0,,,,,
7361,5157,0,,,,,
7362,9342,0,,,,,
7363,12504,0,,,,,
7364,15253,0,,,,,
7365,15408,0,,,,,
7366,12792,0,,,,,
7367,9668,0,,,,,
7368,5613,0,,,,,
7369,312,0,,,,,
7370,-4559,0,,,,,
7371,-9689,0,,,,,
7372,-13576,0,,,,,
7373,-16339,0,,,,,
7374,-18695,0,,,,,
7375,-18960,0,,,,,
7376,-19232,0,,,,,
7377,-18623,0,,,,,
7378,-16787,0,,,,,
7379,-14427,0,,,,,
7380,-13388,0,,,,,
7381,-13026,0,,,,,
7382,-14606,0,,,,,
7383,-14712,0,,,,,
7384,-21053,0,,,,,
7385,-16833,0,,,,,
7386,-4594,0,,,,,
7387,-1239,0,,,,,
7388,6454,0,,,,,
7389,5390,0,,,,,
7390,11362,0,,,,,
7391,20893,0,,,,,
7392,24670,0,,,,,
7393,21598,0,,,,,
7394,16272,0,,,,,
7395,8282,0,,,,,
7396,8916,0,,,,,
7397,5647,0,,,,,
7398,309,0,,,,,
7399,-5211,0,,,,,
7400,-7805,0,,,,,
7401,-5079,0,,,,,
7402,3106,0,,,,,
7403,7374,0,,,,,
7404,10653,0,,,,,
7405,14342,0,,,,,
7406,17396,0,,,,,
7407,21105,0,,,,,
7408,21106,0,,,,,
7409,16120,0,,,,,
7410,9630,0,,,,,
7411,5023,0,,,,,
7412,46,0,,,,,
7413,-2557,0,,,,,
7414,-5203,0,,,,,
7415,-9183,0,,,,,
7416,-9960,0,,,,,
7417,-8867,0,,,,,
7418,-8341,0,,,,,
7419,-6978,0,,,,,
7420,-8022,0,,,,,
7421,-9644,0,,,,,
7422,-10448,0,,,,,
7423,-11697,0,,,,,
7424,-13406,0,,,,,
7425,-16249,0,,,,,
7426,-18928,0,,,,,
7427,-21855,0,,,,,
7428,-21835,0,,,,,
7429,-28470,0,,,,,
7430,-22388,0,,,,,
7431,-6632,0,,,,,
7432,1494,0,,,,,
7433,14307,0,,,,,
7434,15079,0,,,,,
7435,19813,0,,,,,
7436,28804,0,,,,,
7437,32115,0,,,,,
7438,26379,0,,,,,
7439,19061,0,,,,,
7440,4272,0,,,,,
7441,282,0,,,,,
7442,-3114,0,,,,,
7443,-7343,0,,,,,
7444,-10272,0,,,,,
7445,-10186,0,,,,,
7446,-7250,0,,,,,
7447,5021,0,,,,,
7448,12825,0,,,,,
7449,19723,0,,,,,
7450,22086,0,,,,,
7451,22741,0,,,,,
7452,23422,0,,,,,
7453,21411,0,,,,,
7454,15631,0,,,,,
7455,7312,0,,,,,
7456,-1638,0,,,,,
7457,-6315,0,,,,,
7458,-8038,0,,,,,
7459,-6908,0,,,,,
7460,-6601,0,,,,,
7461,-7148,0,,,,,
7462,-5194,0,,,,,
7463,-2456,0,,,,,
7464,295,0,,,,,
7465,-570,0,,,,,
7466,-5192,0,,,,,
7467,-10859,0,,,,,
7468,-15073,0,,,,,
7469,-17723,0,,,,,
7470,-21483,0,,,,,
7471,-26819,0,,,,,
7472,-28415,0,,,,,
7473,-29742,0,,,,,
7474,-25909,0,,,,,
7475,-29063,0,,,,,
7476,-18433,0,,,,,
7477,-301,0,,,,,
7478,12543,0,,,,,
7479,24132,0,,,,,
7480,22498,0,,,,,
7481,22776,0,,,,,
7482,27567,0,,,,,
7483,27622,0,,,,,
7484,20028,0,,,,,
7485,7639,0,,,,,
7486,-7014,0,,,,,
7487,-11659,0,,,,,
7488,-12045,0,,,,,
7489,-10759,0,,,,,
7490,-10019,0,,,,,
7491,-5992,0,,,,,
7492,-1220,0,,,,,
7493,10982,0,,,,,
7494,20383,0,,,,,
7495,25446,0,,,,,
7496,25081,0,,,,,
7497,20442,0,,,,,
7498,14212,0,,,,,
7499,11584,0,,,,,
7500,4733,0,,,,,
7501,-1786,0,,,,,
7502,-9123,0,,,,,
7503,-12553,0,,,,,
7504,-9798,0,,,,,
7505,-3546,0,,,,,
7506,-1124,0,,,,,
7507,636,0,,,,,
7508,1159,0,,,,,
7509,1965,0,,,,,
7510,1988,0,,,,,
7511,-1547,0,,,,,
7512,-9912,0,,,,,
7513,-17427,0,,,,,
7514,-25570,0,,,,,
7515,-28298,0,,,,,
7516,-29065,0,,,,,
7517,-28609,0,,,,,
7518,-27821,0,,,,,
7519,-26498,0,,,,,
7520,-22970,0,,,,,
7521,-20594,0,,,,,
7522,-13048,0,,,,,
7523,8100,0,,,,,
7524,17616,0,,,,,
7525,27325,0,,,,,
7526,23703,0,,,,,
7527,20792,0,,,,,
7528,22191,0,,,,,
7529,22092,0,,,,,
7530,13892,0,,,,,
7531,5075,0,,,,,
7532,-9407,0,,,,,
7533,-13344,0,,,,,
7534,-11338,0,,,,,
7535,-6431,0,,,,,
7536,-2091,0,,,,,
7537,3114,0,,,,,
7538,5463,0,,,,,
7539,13674,0,,,,,
7540,21742,0,,,,,
7541,27604,0,,,,,
7542,25797,0,,,,,
7543,18724,0,,,,,
7544,9316,0,,,,,
7545,5333,0,,,,,
7546,1762,0,,,,,
7547,-2748,0,,,,,
7548,-7600,0,,,,,
7549,-9640,0,,,,,
7550,-7589,0,,,,,
7551,338,0,,,,,
7552,4813,0,,,,,
7553,5912,0,,,,,
7554,4268,0,,,,,
7555,1271,0,,,,,
7556,-1561,0,,,,,
7557,-4395,0,,,,,
7558,-11612,0,,,,,
7559,-19079,0,,,,,
7560,-25379,0,,,,,
7561,-28549,0,,,,,
7562,-27457,0,,,,,
7563,-25025,0,,,,,
7564,-21450,0,,,,,
7565,-16580,0,,,,,
7566,-15172,0,,,,,
7567,-13249,0,,,,,
7568,-15153,0,,,,,
7569,542,0,,,,,
7570,13840,0,,,,,
7571,23587,0,,,,,
7572,21700,0,,,,,
7573,15514,0,,,,,
7574,13114,0,,,,,
7575,18348,0,,,,,
7576,16691,0,,,,,
7577,11344,0,,,,,
7578,1276,0,,,,,
7579,-6938,0,,,,,
7580,-7282,0,,,,,
7581,-713,0,,,,,
7582,4002,0,,,,,
7583,8366,0,,,,,
7584,7846,0,,,,,
7585,9641,0,,,,,
7586,16660,0,,,,,
7587,23764,0,,,,,
7588,24543,0,,,,,
7589,20156,0,,,,,
7590,10498,0,,,,,
7591,5050,0,,,,,
7592,3660,0,,,,,
7593,2702,0,,,,,
7594,317,0,,,,,
7595,-1985,0,,,,,
7596,-3689,0,,,,,
7597,174,0,,,,,
7598,6095,0,,,,,
7599,9335,0,,,,,
7600,7434,0,,,,,
7601,1199,0,,,,,
7602,-4540,0,,,,,
7603,-6994,0,,,,,
7604,-9752,0,,,,,
7605,-14581,0,,,,,
7606,-21703,0,,,,,
7607,-26313,0,,,,,
7608,-26755,0,,,,,
7609,-21323,0,,,,,
7610,-16332,0,,,,,
7611,-12081,0,,,,,
7612,-10701,0,,,,,
7613,-10226,0,,,,,
7614,-11389,0,,,,,
7615,-12020,0,,,,,
7616,2513,0,,,,,
7617,12850,0,,,,,
7618,20123,0,,,,,
7619,17664,0,,,,,
7620,12200,0,,,,,
7621,13303,0,,,,,
7622,19021,0,,,,,
7623,17441,0,,,,,
7624,12878,0,,,,,
7625,2043,0,,,,,
7626,-4083,0,,,,,
7627,-3906,0,,,,,
7628,1308,0,,,,,
7629,5281,0,,,,,
7630,7589,0,,,,,
7631,5526,0,,,,,
7632,7225,0,,,,,
7633,13293,0,,,,,
7634,20276,0,,,,,
7635,20768,0,,,,,
7636,16667,0,,,,,
7637,7765,0,,,,,
7638,3324,0,,,,,
7639,2965,0,,,,,
7640,2626,0,,,,,
7641,673,0,,,,,
7642,-2352,0,,,,,
7643,-5576,0,,,,,
7644,-2812,0,,,,,
7645,2561,0,,,,,
7646,4734,0,,,,,
7647,2523,0,,,,,
7648,-3328,0,,,,,
7649,-9686,0,,,,,
7650,-12817,0,,,,,
7651,-15820,0,,,,,
7652,-19652,0,,,,,
7653,-23577,0,,,,,
7654,-26879,0,,,,,
7655,-27093,0,,,,,
7656,-21898,0,,,,,
